timestamp,station_id,location_type,vehicle_id,vehicle_type,arrival_time,charging_start_time,charging_end_time,waiting_time,battery_capacity_kWh,initial_soc,final_soc,energy_consumed_kWh,charging_power_kW,charging_duration,queue_length,station_load,electricity_price,renewable_energy_ratio,traffic_density,weather_condition,day_of_week,time_slot,charging_demand,assigned_charger_id,charging_priority,optimization_reward,soc_increase,arrival_hour,day_type,charging_cost,waiting_category
2025-03-03 03:15:00,ST004,Urban,EV15869,Bus,2025-03-03 03:15:00,2025-03-03 03:24:00,2025-03-03 06:00:00,9,30,40.284776261872906,100.0,17.91456712143813,7,156.12278549270204,2,25.954887980173517,12.94,0.309778863939021,Low,Clear,Monday,Off-Peak,22.241992057760378,CH6,High,-5.897611677864074,59.715223738127094,3,Weekday,231.81449855140937,Short
2025-03-03 03:30:00,ST019,Urban,EV15870,Bus,2025-03-03 03:30:00,2025-03-03 03:46:00,2025-03-03 11:12:00,16,60,12.293177757600766,99.0659803264746,52.0636815413243,7,446.2601274970655,3,26.31168490969473,13.59,0.3919602186975471,Low,Clear,Monday,Off-Peak,23.41454181820288,CH9,High,-11.003530421012533,86.77280256887383,3,Weekday,707.5454321465972,Medium
2025-03-03 03:45:00,ST006,Urban,EV15871,Bus,2025-03-03 03:45:00,2025-03-03 03:59:00,2025-03-03 05:46:00,14,30,58.79680229005848,100.0,12.360959312982455,7,107.60371962062544,1,21.652903345893503,10.6,0.2949378521016019,Low,Clear,Monday,Off-Peak,25.161824106101022,CH7,Medium,-9.982445106130644,41.20319770994152,3,Weekday,131.026168717614,Medium
2025-03-03 04:00:00,ST014,Urban,EV15872,Two-Wheeler,2025-03-03 04:00:00,2025-03-03 04:12:00,2025-03-03 06:54:00,12,40,21.63191062164829,96.12680556588312,29.79795797769393,11,162.53431624196693,5,34.45011119582538,12.61,0.1728380888927097,Low,Rainy,Monday,Off-Peak,36.61135940390251,CH2,Low,-16.204879572383785,74.49489494423483,4,Weekday,375.7522500987204,Medium
2025-03-03 04:15:00,ST007,Urban,EV15873,Bus,2025-03-03 04:15:00,2025-03-03 04:23:00,2025-03-03 07:48:00,8,40,39.52913409234931,99.3904696960787,23.944534241491752,7,205.23886492707223,7,17.043735922658303,8.05,0.1617569134967159,Low,Rainy,Monday,Off-Peak,18.22988173378998,CH9,Medium,-10.056039779630185,59.86133560372939,4,Weekday,192.75350064400862,Short
2025-03-03 04:30:00,ST009,Highway,EV15874,Two-Wheeler,2025-03-03 04:30:00,2025-03-03 04:45:00,2025-03-03 17:09:00,15,100,13.234959533921428,100.0,86.76504046607857,7,744.1452783487026,3,19.61837931026716,14.95,0.1091408515229574,Low,Rainy,Monday,Off-Peak,17.00686308388439,CH1,High,-17.14945031636471,86.76504046607857,4,Weekday,1297.1373549678747,Medium
2025-03-03 04:45:00,ST018,Highway,EV15875,Car,2025-03-03 04:45:00,2025-03-03 04:49:00,2025-03-03 06:08:00,4,40,33.50568877809431,100.0,26.597724488762275,22,79.25281182264152,3,26.84308189197702,14.28,0.1071292725236822,Low,Cloudy,Monday,Off-Peak,23.91653023153692,CH2,Medium,-7.654738202684937,66.49431122190569,4,Weekday,379.81550569952526,Short
2025-03-03 05:00:00,ST005,Highway,EV15876,Bus,2025-03-03 05:00:00,2025-03-03 05:13:00,2025-03-03 05:45:00,13,30,33.81773314456631,100.0,19.854680056630105,50,32.19086927578114,7,35.42584464971408,5.38,0.2241005592066722,Low,Rainy,Monday,Off-Peak,35.53155086731404,CH6,High,-16.86215215374265,66.18226685543368,5,Weekday,106.81817870466996,Medium
2025-03-03 05:15:00,ST010,Highway,EV15877,Bus,2025-03-03 05:15:00,2025-03-03 05:25:00,2025-03-03 06:21:00,10,75,34.80552698384908,97.22815298454272,46.81696950052024,50,56.18036340062429,6,27.535898870512405,8.87,0.2047024766677853,Low,Clear,Monday,Off-Peak,31.240034907834637,CH1,Low,-12.36610547406892,62.42262600069364,5,Weekday,415.2665194696145,Short
2025-03-03 05:30:00,ST006,Highway,EV15878,Two-Wheeler,2025-03-03 05:30:00,2025-03-03 05:39:00,2025-03-03 08:55:00,9,30,24.12149372582197,100.0,22.76355188225341,7,196.7038688731815,0,29.7116553255818,5.85,0.1807187655431018,Low,Rainy,Monday,Off-Peak,33.279672051321114,CH3,Medium,-9.520768098823307,75.87850627417802,5,Weekday,133.16677851118243,Short
2025-03-03 05:45:00,ST018,Highway,EV15879,Car,2025-03-03 05:45:00,2025-03-03 05:50:00,2025-03-03 11:44:00,5,60,30.818724328371545,99.66399689869436,41.30716354219369,7,354.0614017902316,3,16.135924311279616,9.98,0.3450561614913047,Low,Rainy,Monday,Off-Peak,13.80515252127081,CH2,Low,0.624499982483218,68.84527257032282,5,Weekday,412.24549215109306,Short
2025-03-03 06:00:00,ST015,Urban,EV15880,Bus,2025-03-03 06:00:00,2025-03-03 06:08:00,2025-03-03 09:42:00,8,60,57.306270156449855,98.95998675882674,24.992229961426133,7,214.2191139550812,11,37.13441510134723,12.46,0.1223282928392256,Low,Clear,Monday,Off-Peak,36.75311955189916,CH5,Medium,-17.257034235092675,41.65371660237689,6,Weekday,311.40318531936964,Short
2025-03-03 06:15:00,ST002,Urban,EV15881,Car,2025-03-03 06:15:00,2025-03-03 06:25:00,2025-03-03 07:53:00,10,40,59.31071962305588,99.7628805765676,16.18086438140469,11,88.25926026220738,4,32.77663659914192,12.1,0.1012077950820211,Low,Clear,Monday,Off-Peak,30.623916633890904,CH9,Low,-15.519093467367751,40.452160953511715,6,Weekday,195.78845901499673,Short
2025-03-03 06:30:00,ST005,Highway,EV15882,Two-Wheeler,2025-03-03 06:30:00,2025-03-03 06:45:00,2025-03-03 09:50:00,15,75,55.49950483883957,100.0,33.375371370870326,11,185.9403322313781,5,26.182978233360625,7.4,0.3138501978242567,Low,Cloudy,Monday,Off-Peak,28.591453431033788,CH10,Low,-13.321089711944424,44.50049516116043,6,Weekday,246.97774814444043,Medium
2025-03-03 06:45:00,ST009,Urban,EV15883,Two-Wheeler,2025-03-03 06:45:00,2025-03-03 06:55:00,2025-03-03 09:41:00,10,75,20.111366103636197,100.0,59.91647542227286,22,166.83198762243657,0,12.889659766846464,9.42,0.1083103362245685,Low,Clear,Monday,Off-Peak,16.489176940176495,CH10,Medium,-9.328621866632234,79.8886338963638,6,Weekday,564.4131984778104,Short
2025-03-03 07:00:00,ST001,Highway,EV15884,Car,2025-03-03 07:00:00,2025-03-03 07:14:00,2025-03-03 08:44:00,14,40,17.78727841240444,100.0,32.88508863503822,22,90.184752311098,0,95.42248902263748,7.96,0.1876622145857182,High,Clear,Monday,Peak,96.73867575688293,CH5,Medium,-27.45463136695595,82.21272158759555,7,Weekday,261.76530553490426,Medium
2025-03-03 07:15:00,ST003,Urban,EV15885,Car,2025-03-03 07:15:00,2025-03-03 07:22:00,2025-03-03 08:03:00,7,30,41.83132045685484,92.1679296331953,15.10098275290214,22,41.18449841700584,4,74.29299622065787,12.0,0.1839523259742223,High,Rainy,Monday,Peak,75.66495736741763,CH10,Low,-18.340029464904905,50.33660917634046,7,Weekday,181.2117930348257,Short
2025-03-03 07:30:00,ST011,Highway,EV15886,Two-Wheeler,2025-03-03 07:30:00,2025-03-03 07:47:00,2025-03-03 10:41:00,17,75,14.70627963451571,99.91925890836136,63.90973445538423,22,174.29927578741157,12,100.0,9.84,0.2435461422763754,High,Rainy,Monday,Peak,101.3018462996754,CH10,Low,-35.69361573170874,85.21297927384565,7,Weekday,628.8717870409808,Medium
2025-03-03 07:45:00,ST010,Highway,EV15887,Bus,2025-03-03 07:45:00,2025-03-03 08:01:00,2025-03-03 12:08:00,16,100,54.36153232385968,99.64538616295268,45.28385383909299,11,247.0028391223254,4,96.61657216493398,8.82,0.2508442994875951,High,Rainy,Monday,Peak,94.55114192773942,CH9,High,-29.797985448358943,45.283853839093,7,Weekday,399.4035908608002,Medium
2025-03-03 08:00:00,ST007,Highway,EV15888,Car,2025-03-03 08:00:00,2025-03-03 08:09:00,2025-03-03 08:49:00,9,75,52.31620986835873,97.3827808435407,33.799928231386474,50,40.55991387766377,3,97.53582644416412,14.52,0.2392518972841305,High,Clear,Monday,Peak,93.67519051282736,CH4,Medium,-22.829608370308907,45.06657097518197,8,Weekday,490.7749579197316,Short
2025-03-03 08:15:00,ST003,Highway,EV15889,Car,2025-03-03 08:15:00,2025-03-03 08:25:00,2025-03-03 09:31:00,10,40,40.67550878554665,100.0,23.729796485781343,22,66.59949473222152,0,78.25431552546671,14.87,0.1104477824580522,High,Clear,Monday,Peak,77.07140527391118,CH2,High,-22.33742963135177,59.32449121445335,8,Weekday,352.86207374356854,Short
2025-03-03 08:30:00,ST004,Urban,EV15890,Two-Wheeler,2025-03-03 08:30:00,2025-03-03 08:39:00,2025-03-03 12:19:00,9,100,19.90174585256753,100.0,80.09825414743247,22,220.0578483327502,4,100.0,7.83,0.3446183396460645,High,Rainy,Monday,Peak,97.75838135942568,CH2,Medium,-20.661449810618063,80.09825414743247,8,Weekday,627.1693299743963,Short
2025-03-03 08:45:00,ST001,Highway,EV15891,Car,2025-03-03 08:45:00,2025-03-03 08:57:00,2025-03-03 10:04:00,12,75,12.957482566052132,87.93135086277857,56.23040122254482,50,67.4764814670538,2,79.1953189391943,11.12,0.1788080365747233,High,Rainy,Monday,Peak,76.5680642627395,CH4,Low,-23.47482269059716,74.97386829672644,8,Weekday,625.2820615946983,Medium
2025-03-03 09:00:00,ST011,Urban,EV15892,Bus,2025-03-03 09:00:00,2025-03-03 09:07:00,2025-03-03 12:43:00,7,60,57.86764749245497,99.98123770634103,25.26815412833164,7,216.58417824284265,4,86.61561261259763,5.26,0.3737061312581224,High,Rainy,Monday,Peak,87.19623816436528,CH1,Medium,-15.111938584775851,42.11359021388606,9,Weekday,132.91049071502442,Short
2025-03-03 09:15:00,ST010,Highway,EV15893,Car,2025-03-03 09:15:00,2025-03-03 09:33:00,2025-03-03 10:12:00,18,40,42.98290427798942,100.0,22.806838288804236,50,39.02192879378235,9,72.83465007223981,9.94,0.305940010558847,High,Rainy,Monday,Peak,69.72516936252654,CH6,Medium,-27.88872969768255,57.01709572201058,9,Weekday,226.6999725907141,Medium
2025-03-03 09:30:00,ST001,Highway,EV15894,Car,2025-03-03 09:30:00,2025-03-03 09:35:00,2025-03-03 12:13:00,5,75,19.405185492029865,97.05197882248036,58.23509499783787,22,158.8229863577396,0,96.80793670154128,13.96,0.3226170767504263,High,Cloudy,Monday,Peak,93.08675735135826,CH8,Low,-14.683075037795469,77.64679333045049,9,Weekday,812.9619261698167,Short
2025-03-03 09:45:00,ST010,Highway,EV15895,Two-Wheeler,2025-03-03 09:45:00,2025-03-03 09:57:00,2025-03-03 13:16:00,12,30,23.42368545126689,100.0,22.972894364619933,7,199.84838232750684,2,100.0,6.09,0.1491928169107082,High,Clear,Monday,Peak,97.19234488414868,CH2,Low,-28.524215492678756,76.57631454873311,9,Weekday,139.9049266805354,Medium
2025-03-03 10:00:00,ST007,Urban,EV15896,Bus,2025-03-03 10:00:00,2025-03-03 10:10:00,2025-03-03 17:11:00,10,100,24.50866264696648,100.0,75.49133735303352,11,421.9197831621809,4,100.0,13.09,0.7705201274438478,High,Cloudy,Monday,Peak,104.67448431914868,CH7,Medium,-8.884396176684568,75.49133735303352,10,Weekday,988.1816059512087,Short
2025-03-03 10:15:00,ST011,Highway,EV15897,Car,2025-03-03 10:15:00,2025-03-03 10:17:00,2025-03-03 13:55:00,2,100,19.51100483394258,99.53184490296098,80.0208400690184,22,218.23865473368653,3,63.60749483099676,11.83,0.7266337541389674,High,Clear,Monday,Peak,66.14518083682195,CH8,Medium,5.577513657969668,80.0208400690184,10,Weekday,946.6465380164877,Short
2025-03-03 10:30:00,ST016,Highway,EV15898,Car,2025-03-03 10:30:00,2025-03-03 10:41:00,2025-03-03 11:09:00,11,30,14.82641014286963,94.54440924524624,23.915399730712984,50,28.698479676855577,2,80.0528112915951,10.25,0.6901320997539749,High,Cloudy,Monday,Peak,84.0619632368906,CH5,Low,-7.306599265699774,79.71799910237661,10,Weekday,245.1328472398081,Medium
2025-03-03 10:45:00,ST008,Urban,EV15899,Bus,2025-03-03 10:45:00,2025-03-03 10:49:00,2025-03-03 11:42:00,4,75,38.87196829405741,97.93720606299875,44.29892832670601,50,53.15871399204722,2,66.72316900490827,11.92,0.7630581458666047,High,Cloudy,Monday,Peak,70.61375035087663,CH5,High,4.547110575016486,59.065237768941344,10,Weekday,528.0432256543356,Short
2025-03-03 11:00:00,ST019,Highway,EV15900,Car,2025-03-03 11:00:00,2025-03-03 11:04:00,2025-03-03 13:22:00,4,60,13.41084528053021,97.74779916457622,50.60217233042761,22,138.00592453752984,4,34.245070082562115,5.47,0.6794201107222533,Medium,Rainy,Monday,Off-Peak,35.43830760662144,CH4,Low,7.533589305155175,84.33695388404601,11,Weekday,276.793882647439,Short
2025-03-03 11:15:00,ST020,Urban,EV15901,Two-Wheeler,2025-03-03 11:15:00,2025-03-03 11:22:00,2025-03-03 17:05:00,7,75,15.149446577488304,99.10150673772942,62.96404512018084,11,343.4402461100773,4,38.56751924110296,11.92,0.494015893415791,Medium,Clear,Monday,Off-Peak,41.300292818126735,CH7,High,-1.893027045746864,83.95206016024112,11,Weekday,750.5314178325556,Short
2025-03-03 11:30:00,ST020,Highway,EV15902,Car,2025-03-03 11:30:00,2025-03-03 11:45:00,2025-03-03 14:43:00,15,75,14.96788796322895,100.0,63.77408402757829,22,178.17717177329854,10,55.7853802976005,7.06,0.4870430267669159,Medium,Clear,Monday,Off-Peak,54.83840722105306,CH7,Medium,-16.545785256512623,85.03211203677105,11,Weekday,450.2450332347027,Medium
2025-03-03 11:45:00,ST003,Urban,EV15903,Bus,2025-03-03 11:45:00,2025-03-03 11:57:00,2025-03-03 12:22:00,12,40,54.4648423545848,100.0,18.214063058166083,50,25.52774111596573,8,63.92651996365143,5.05,0.6416011043270917,Medium,Clear,Monday,Off-Peak,68.85409335730196,CH4,Low,-9.537270862917536,45.5351576454152,11,Weekday,91.98101844373872,Medium
2025-03-03 12:00:00,ST014,Highway,EV15904,Bus,2025-03-03 12:00:00,2025-03-03 12:06:00,2025-03-03 13:54:00,6,75,49.98767786781473,100.0,37.50924159913895,22,108.00597838620511,10,41.9819765487574,8.87,0.7419176706145716,Medium,Clear,Monday,Off-Peak,43.41820021454923,CH2,High,2.861134808685664,50.01232213218527,12,Weekday,332.7069729843625,Short
2025-03-03 12:15:00,ST018,Urban,EV15905,Bus,2025-03-03 12:15:00,2025-03-03 12:16:00,2025-03-03 14:55:00,1,40,25.512493052916387,98.40023849154215,29.15509817545031,11,159.02780822972898,6,49.074307650090944,12.36,0.7692795769813443,Medium,Cloudy,Monday,Off-Peak,52.810168257048346,CH7,Low,9.26352577942214,72.88774543862577,12,Weekday,360.3570134485658,Short
2025-03-03 12:30:00,ST003,Urban,EV15906,Car,2025-03-03 12:30:00,2025-03-03 12:38:00,2025-03-03 15:17:00,8,40,54.727202759557336,100.0,18.109118896177065,7,159.85333954332808,4,58.84045322021316,9.09,0.7538588537463184,Medium,Clear,Monday,Off-Peak,56.18818726406423,CH9,High,0.8476749683469187,45.272797240442664,12,Weekday,164.61189076624953,Short
2025-03-03 12:45:00,ST013,Highway,EV15907,Bus,2025-03-03 12:45:00,2025-03-03 12:52:00,2025-03-03 13:37:00,7,60,30.53992106068368,93.27221942647378,37.639379019474056,50,45.16725482336887,11,66.35773071330398,13.24,0.5298136879160953,Medium,Cloudy,Monday,Off-Peak,69.7374697111574,CH2,Low,-9.877135505177938,62.7322983657901,12,Weekday,498.3453782178365,Short
2025-03-03 13:00:00,ST011,Urban,EV15908,Bus,2025-03-03 13:00:00,2025-03-03 13:15:00,2025-03-03 17:51:00,15,60,44.73305898315913,98.52581456626513,32.27565334986359,7,276.6484572845451,0,33.87427329512402,9.82,0.6045429642628513,Medium,Clear,Monday,Off-Peak,30.461332625867065,CH7,Medium,-3.6385657311392654,53.79275558310599,13,Weekday,316.9469158956604,Medium
2025-03-03 13:15:00,ST001,Urban,EV15909,Bus,2025-03-03 13:15:00,2025-03-03 13:22:00,2025-03-03 15:42:00,7,60,55.65124401090689,98.51794748658452,25.720022085406576,11,140.29102955676316,3,60.57274936097713,6.99,0.4263846350618347,Medium,Cloudy,Monday,Off-Peak,59.61444817490568,CH5,High,-7.823010820340384,42.866703475677625,13,Weekday,179.78295437699197,Short
2025-03-03 13:30:00,ST013,Highway,EV15910,Two-Wheeler,2025-03-03 13:30:00,2025-03-03 13:41:00,2025-03-03 14:43:00,11,40,49.657139952487846,100.0,20.13714401900486,22,62.82819763770541,4,44.89860175328825,13.23,0.694113999178817,Medium,Cloudy,Monday,Off-Peak,48.868039253036585,CH9,Medium,-1.1563003752931404,50.342860047512154,13,Weekday,266.4144153714343,Medium
2025-03-03 13:45:00,ST019,Highway,EV15911,Two-Wheeler,2025-03-03 13:45:00,2025-03-03 13:53:00,2025-03-03 15:30:00,8,60,38.28793731844587,98.12296618869374,35.90101732214872,22,97.91186542404196,4,43.73971703098779,7.87,0.7064004802894971,Medium,Cloudy,Monday,Off-Peak,40.0058312498464,CH9,Low,2.444071002487353,59.83502887024787,13,Weekday,282.54100632531043,Short
2025-03-03 14:00:00,ST015,Urban,EV15912,Two-Wheeler,2025-03-03 14:00:00,2025-03-03 14:17:00,2025-03-03 16:05:00,17,30,34.50070527788442,100.0,19.64978841663467,11,108.51680044580075,3,57.51799818576987,11.89,0.6112329561859116,Medium,Clear,Monday,Off-Peak,56.56818755409172,CH7,Low,-11.66661095157663,65.49929472211558,14,Weekday,233.63598427378625,Medium
2025-03-03 14:15:00,ST001,Urban,EV15913,Bus,2025-03-03 14:15:00,2025-03-03 14:24:00,2025-03-04 02:34:00,9,100,15.157701695198195,100.0,84.8422983048018,7,730.8050715485161,7,64.05665284453931,5.91,0.7881775867288919,Medium,Cloudy,Monday,Off-Peak,59.3450321880908,CH1,Low,-1.6660029670411056,84.8422983048018,14,Weekday,501.41798298137866,Short
2025-03-03 14:30:00,ST015,Highway,EV15914,Car,2025-03-03 14:30:00,2025-03-03 14:36:00,2025-03-03 16:20:00,6,30,35.28449228626449,99.24610834588525,19.188484817886224,11,104.66446264301578,0,53.15235878324327,14.22,0.5616865142980175,Medium,Rainy,Monday,Off-Peak,49.13541093649003,CH8,Medium,0.2201236722918711,63.96161605962076,14,Weekday,272.8602541103421,Short
2025-03-03 14:45:00,ST019,Highway,EV15915,Two-Wheeler,2025-03-03 14:45:00,2025-03-03 14:57:00,2025-03-03 18:00:00,12,75,55.37638195924711,100.0,33.46771353056467,11,183.30378259997389,8,43.62680252452647,10.01,0.4423757127307223,Medium,Clear,Monday,Off-Peak,46.25969750016295,CH4,Low,-11.454089122983625,44.62361804075289,14,Weekday,335.0118124409524,Medium
2025-03-03 15:00:00,ST015,Urban,EV15916,Car,2025-03-03 15:00:00,2025-03-03 15:04:00,2025-03-03 22:21:00,4,75,31.092930491900454,99.1292024251796,51.02720394995934,7,437.3760338567944,7,58.80470976020189,11.15,0.7863008015230408,Medium,Clear,Monday,Off-Peak,59.94101234827462,CH8,Low,4.328082093650844,68.03627193327915,15,Weekday,568.9533240420467,Short
2025-03-03 15:15:00,ST019,Highway,EV15917,Car,2025-03-03 15:15:00,2025-03-03 15:17:00,2025-03-03 18:33:00,2,30,22.455794025604767,99.05687691785675,22.980324867675595,7,196.97421315150515,7,59.11092293653299,12.85,0.7735860892690292,Medium,Clear,Monday,Off-Peak,58.12267680928907,CH5,High,5.8853980907642764,76.60108289225198,15,Weekday,295.2971745496314,Short
2025-03-03 15:30:00,ST001,Urban,EV15918,Car,2025-03-03 15:30:00,2025-03-03 15:40:00,2025-03-03 18:01:00,10,60,54.09851651718093,97.38892004686323,25.974242117809386,11,141.67768427896024,2,46.30873858683513,6.66,0.703212520217732,Medium,Cloudy,Monday,Off-Peak,41.67486459177336,CH5,Medium,0.8346278891649295,43.2904035296823,15,Weekday,172.9884525046105,Short
2025-03-03 15:45:00,ST003,Highway,EV15919,Bus,2025-03-03 15:45:00,2025-03-03 15:51:00,2025-03-03 21:56:00,6,75,10.911040380360843,100.0,66.81671971472936,11,365.1118919609265,0,44.56460093787472,8.49,0.6595426148327506,Medium,Rainy,Monday,Off-Peak,46.17776341751329,CH7,Medium,4.873358257407572,89.08895961963916,15,Weekday,567.2739503780523,Short
2025-03-03 16:00:00,ST009,Urban,EV15920,Car,2025-03-03 16:00:00,2025-03-03 16:10:00,2025-03-03 19:14:00,10,40,13.794422934968145,98.31088452876712,33.80658463751959,11,184.3995525682887,3,36.187688747416594,9.92,0.6928619527726667,Medium,Clear,Monday,Off-Peak,37.3709121288184,CH9,Medium,2.048320833696682,84.51646159379898,16,Weekday,335.36131960419436,Short
2025-03-03 16:15:00,ST019,Highway,EV15921,Two-Wheeler,2025-03-03 16:15:00,2025-03-03 16:27:00,2025-03-03 23:16:00,12,100,25.5120610889984,100.0,74.4879389110016,11,409.0189588739278,1,58.22328207673929,9.88,0.5785115465041659,Medium,Cloudy,Monday,Off-Peak,54.63392157427848,CH6,Low,-6.789310020222883,74.4879389110016,16,Weekday,735.9408364406959,Medium
2025-03-03 16:30:00,ST008,Urban,EV15922,Bus,2025-03-03 16:30:00,2025-03-03 16:33:00,2025-03-03 19:02:00,3,60,54.20044073210497,99.88873191085705,27.412974707251244,11,149.5253165850068,5,40.2904104703458,13.88,0.4989883266772827,Medium,Rainy,Monday,Off-Peak,43.35838929687262,CH1,Low,1.411567706249322,45.688291178752074,16,Weekday,380.4920889366473,Short
2025-03-03 16:45:00,ST008,Highway,EV15923,Car,2025-03-03 16:45:00,2025-03-03 16:50:00,2025-03-03 17:28:00,5,60,44.968940004069474,98.22231472470226,31.95202483237967,50,38.342429798855605,6,38.44192000737136,10.53,0.4689322292724822,Medium,Clear,Monday,Off-Peak,40.72536698994392,CH1,Medium,-1.6204171232998077,53.253374720632785,16,Weekday,336.4548214849579,Short
2025-03-03 17:00:00,ST020,Urban,EV15924,Bus,2025-03-03 17:00:00,2025-03-03 17:01:00,2025-03-04 00:03:00,1,100,51.2535224998474,100.0,48.7464775001526,7,422.99235969301577,4,94.5187245984018,7.59,0.3144476037070833,High,Rainy,Monday,Peak,89.83401875590047,CH7,Medium,-12.470316808467862,48.7464775001526,17,Weekday,369.9857642261582,Short
2025-03-03 17:15:00,ST007,Highway,EV15925,Two-Wheeler,2025-03-03 17:15:00,2025-03-03 17:28:00,2025-03-03 18:36:00,13,40,28.597035278089532,90.9935631215913,24.958611137400705,22,68.06893946563828,2,100.0,7.44,0.3373153377912334,High,Clear,Monday,Peak,99.4744714121901,CH10,Medium,-23.880539866263,62.39652784350176,17,Weekday,185.69206686226127,Medium
2025-03-03 17:30:00,ST015,Urban,EV15926,Car,2025-03-03 17:30:00,2025-03-03 17:34:00,2025-03-03 18:58:00,4,100,26.683906443621375,97.47612507940264,70.79221863578127,50,84.95066236293752,5,88.48546091576529,13.47,0.2262868146608288,High,Cloudy,Monday,Peak,84.4479858737922,CH4,High,-17.408487743328195,70.79221863578127,17,Weekday,953.5711850239737,Short
2025-03-03 17:45:00,ST010,Highway,EV15927,Two-Wheeler,2025-03-03 17:45:00,2025-03-03 17:56:00,2025-03-03 18:40:00,11,30,48.96008198403357,100.0,15.311975404789926,22,44.70937661998303,5,71.99682734654999,10.49,0.3435902330201414,High,Clear,Monday,Peak,72.28375384624299,CH5,High,-17.591658478705753,51.03991801596643,17,Weekday,160.62262199624632,Medium
2025-03-03 18:00:00,ST016,Urban,EV15928,Car,2025-03-03 18:00:00,2025-03-03 18:15:00,2025-03-03 20:26:00,15,40,38.37790169957481,98.63560902460084,24.103082930010416,11,131.47136143642047,10,100.0,11.91,0.304970091697943,High,Rainy,Monday,Peak,96.04502991247948,CH9,Medium,-30.85089724906171,60.25770732502603,18,Weekday,287.06771769642404,Medium
2025-03-03 18:15:00,ST017,Highway,EV15929,Bus,2025-03-03 18:15:00,2025-03-03 18:29:00,2025-03-03 21:17:00,14,30,33.5705169562971,99.2923627600758,19.716553741133605,7,168.99903206685946,8,72.94140212874672,8.66,0.2289206054218308,High,Rainy,Monday,Peak,75.45149170303223,CH4,High,-25.720662263094415,65.7218458037787,18,Weekday,170.74535539821701,Medium
2025-03-03 18:30:00,ST005,Highway,EV15930,Two-Wheeler,2025-03-03 18:30:00,2025-03-03 18:39:00,2025-03-03 20:33:00,9,60,29.120302628768822,99.3258195906229,42.12331017711245,22,114.88175502848848,6,79.84512206142726,13.11,0.1513209178546827,High,Cloudy,Monday,Peak,76.29015293885908,CH9,Medium,-23.42939687664497,70.20551696185407,18,Weekday,552.2365964219442,Short
2025-03-03 18:45:00,ST003,Highway,EV15931,Two-Wheeler,2025-03-03 18:45:00,2025-03-03 18:48:00,2025-03-03 19:28:00,3,30,37.205234194798,87.074138295148,14.960671230105005,22,40.8018306275591,3,71.55240415271827,7.68,0.3937658530681658,High,Clear,Monday,Peak,69.59213855176601,CH4,Medium,-6.997505238498681,49.86890410035,18,Weekday,114.89795504720644,Short
2025-03-03 19:00:00,ST019,Urban,EV15932,Car,2025-03-03 19:00:00,2025-03-03 19:06:00,2025-03-03 19:59:00,6,60,21.84032242675136,96.12697843349596,44.57199360404677,50,53.48639232485611,5,85.5592867237363,7.41,0.1626428837035748,High,Cloudy,Monday,Peak,83.26694504868917,CH10,Medium,-20.73257083364001,74.28665600674461,19,Weekday,330.27847260598656,Short
2025-03-03 19:15:00,ST015,Urban,EV15933,Bus,2025-03-03 19:15:00,2025-03-03 19:21:00,2025-03-03 21:11:00,6,30,36.57112008569106,100.0,19.02866397429268,11,110.96960995733978,4,75.73269855987256,8.34,0.1482353008773552,High,Clear,Monday,Peak,74.72322259000259,CH6,Medium,-18.699480685653857,63.42887991430894,19,Weekday,158.69905754560094,Short
2025-03-03 19:30:00,ST018,Urban,EV15934,Bus,2025-03-03 19:30:00,2025-03-03 19:38:00,2025-03-03 21:06:00,8,40,58.28339303116468,98.642669565693,16.143710613811333,11,88.05660334806181,5,99.60324679021883,8.36,0.1710404714260416,High,Clear,Monday,Peak,97.45362896712386,CH6,Medium,-25.28943521526252,40.35927653452832,19,Weekday,134.96142073146274,Short
2025-03-03 19:45:00,ST020,Urban,EV15935,Car,2025-03-03 19:45:00,2025-03-03 19:50:00,2025-03-04 04:04:00,5,75,23.34893723123058,100.0,57.48829707657706,7,494.7534232352693,2,68.17475732933798,5.6,0.1767054629493752,High,Rainy,Monday,Peak,64.85565912450564,CH2,Medium,-14.33378757738634,76.65106276876942,19,Weekday,321.9344636288315,Short
2025-03-03 20:00:00,ST005,Highway,EV15936,Car,2025-03-03 20:00:00,2025-03-03 20:08:00,2025-03-03 23:25:00,8,75,54.62469611747974,100.0,34.03147791189019,11,197.94372247053693,7,84.37944452351111,5.37,0.304209733898872,High,Cloudy,Monday,Peak,89.00074778565566,CH10,High,-19.24959688773606,45.37530388252026,20,Weekday,182.74903638685035,Short
2025-03-03 20:15:00,ST020,Urban,EV15937,Bus,2025-03-03 20:15:00,2025-03-03 20:15:00,2025-03-04 07:55:00,0,100,18.256828570266435,99.972229185159,81.71540061489256,7,700.4177195562219,3,83.02494616405578,13.34,0.3252577640361913,High,Cloudy,Monday,Peak,85.99591512905464,CH7,Medium,-8.347256311725417,81.71540061489256,20,Weekday,1090.0834442026667,Short
2025-03-03 20:30:00,ST013,Urban,EV15938,Two-Wheeler,2025-03-03 20:30:00,2025-03-03 20:39:00,2025-03-04 04:09:00,9,60,13.401654720271946,100.0,51.95900716783683,7,450.8710947320677,4,82.8493320221942,7.98,0.3886996713264883,High,Rainy,Monday,Peak,78.69606735995373,CH10,Medium,-15.908876264644192,86.59834527972805,20,Weekday,414.63287719933794,Short
